date,year_month,sensor,cloud_coverage,cloud_class
2017-03-04,2017-03,Sentinel-2,81.0,cloudy
2017-03-04,2017-03,Sentinel-2,82.0,cloudy
2017-03-04,2017-03,Sentinel-2,80.0,cloudy
2017-03-04,2017-03,Sentinel-2,80.0,cloudy
2017-03-04,2017-03,Sentinel-2,77.0,cloudy
2017-03-04,2017-03,Sentinel-2,70.0,cloudy
2017-03-04,2017-03,Sentinel-2,56.0,cloudy
2017-03-04,2017-03,Sentinel-2,49.0,partial_cloud
2017-03-04,2017-03,Sentinel-2,3.0,partial_cloud
2017-03-04,2017-03,Sentinel-2,94.0,cloudy
2017-03-04,2017-03,Sentinel-2,92.0,cloudy
2017-03-04,2017-03,Sentinel-2,65.0,cloudy
2017-03-04,2017-03,Sentinel-2,87.0,cloudy
2017-03-04,2017-03,Sentinel-2,5.0,partial_cloud
2017-03-04,2017-03,Sentinel-2,50.0,cloudy
2017-03-04,2017-03,Sentinel-2,1.0,partial_cloud
2017-03-04,2017-03,Sentinel-2,39.0,partial_cloud
2017-03-05,2017-03,Sentinel-2,100.0,cloudy
2017-03-05,2017-03,Sentinel-2,95.0,cloudy
2017-03-05,2017-03,Sentinel-2,100.0,cloudy
2017-03-05,2017-03,Sentinel-2,75.0,cloudy
2017-03-05,2017-03,Sentinel-2,32.0,partial_cloud
2017-03-05,2017-03,Sentinel-2,0.0,cloud_free
2017-03-05,2017-03,Sentinel-2,0.0,cloud_free
2017-03-05,2017-03,Sentinel-2,0.0,cloud_free
2017-03-05,2017-03,Sentinel-2,30.0,partial_cloud
2017-03-06,2017-03,Landsat,93.0,cloudy
2017-03-06,2017-03,Landsat,92.0,cloudy
2017-03-06,2017-03,Sentinel-2,22.0,partial_cloud
2017-03-06,2017-03,Sentinel-2,41.0,partial_cloud
2017-03-08,2017-03,Sentinel-2,99.0,cloudy
2017-03-08,2017-03,Landsat,97.0,cloudy
2017-03-08,2017-03,Landsat,97.0,cloudy
2017-03-08,2017-03,Landsat,80.0,cloudy
2017-03-08,2017-03,Landsat,70.0,cloudy
2017-03-08,2017-03,Landsat,86.0,cloudy
2017-03-08,2017-03,Landsat,28.0,partial_cloud
2017-03-08,2017-03,Landsat,100.0,cloudy
2017-03-08,2017-03,Landsat,98.0,cloudy
2017-03-08,2017-03,Landsat,88.0,cloudy
2017-03-08,2017-03,Landsat,91.0,cloudy
2017-03-10,2017-03,Landsat,20.0,partial_cloud
2017-03-10,2017-03,Landsat,70.0,cloudy
2017-03-10,2017-03,Landsat,31.0,partial_cloud
2017-03-10,2017-03,Landsat,78.0,cloudy
2017-03-10,2017-03,Landsat,3.0,partial_cloud
2017-03-10,2017-03,Landsat,13.0,partial_cloud
2017-03-10,2017-03,Landsat,5.0,partial_cloud
2017-03-10,2017-03,Landsat,16.0,partial_cloud
2017-03-10,2017-03,Landsat,32.0,partial_cloud
2017-03-10,2017-03,Landsat,75.0,cloudy
2017-03-10,2017-03,Landsat,93.0,cloudy
2017-03-10,2017-03,Landsat,99.0,cloudy
2017-03-10,2017-03,Landsat,92.0,cloudy
2017-03-10,2017-03,Landsat,85.0,cloudy
2017-03-10,2017-03,Landsat,28.0,partial_cloud
2017-03-10,2017-03,Landsat,0.0,cloud_free
2017-03-10,2017-03,Landsat,74.0,cloudy
2017-03-10,2017-03,Landsat,36.0,partial_cloud
2017-03-10,2017-03,Landsat,97.0,cloudy
2017-03-10,2017-03,Landsat,97.0,cloudy
2017-03-10,2017-03,Landsat,100.0,cloudy
2017-03-10,2017-03,Landsat,100.0,cloudy
2017-03-10,2017-03,Landsat,100.0,cloudy
2017-03-10,2017-03,Landsat,100.0,cloudy
2017-03-10,2017-03,Landsat,100.0,cloudy
2017-03-10,2017-03,Sentinel-2,89.0,cloudy
2017-03-11,2017-03,Sentinel-2,21.0,partial_cloud
2017-03-11,2017-03,Sentinel-2,67.0,cloudy
2017-03-11,2017-03,Sentinel-2,23.0,partial_cloud
2017-03-11,2017-03,Sentinel-2,46.0,partial_cloud
2017-03-11,2017-03,Sentinel-2,55.0,cloudy
2017-03-11,2017-03,Sentinel-2,52.0,cloudy
2017-03-11,2017-03,Sentinel-2,81.0,cloudy
2017-03-11,2017-03,Sentinel-2,100.0,cloudy
2017-03-11,2017-03,Sentinel-2,4.0,partial_cloud
2017-03-11,2017-03,Sentinel-2,75.0,cloudy
2017-03-11,2017-03,Sentinel-2,86.0,cloudy
2017-03-11,2017-03,Sentinel-2,99.0,cloudy
2017-03-11,2017-03,Sentinel-2,3.0,partial_cloud
2017-03-11,2017-03,Sentinel-2,74.0,cloudy
2017-03-11,2017-03,Sentinel-2,87.0,cloudy
2017-03-11,2017-03,Sentinel-2,3.0,partial_cloud
2017-03-11,2017-03,Sentinel-2,6.0,partial_cloud
2017-03-11,2017-03,Sentinel-2,4.0,partial_cloud
2017-03-11,2017-03,Sentinel-2,3.0,partial_cloud
2017-03-11,2017-03,Sentinel-2,34.0,partial_cloud
2017-03-11,2017-03,Sentinel-2,30.0,partial_cloud
2017-03-12,2017-03,Sentinel-2,83.0,cloudy
2017-03-12,2017-03,Sentinel-2,58.0,cloudy
2017-03-15,2017-03,Sentinel-2,2.0,partial_cloud
2017-03-15,2017-03,Landsat,100.0,cloudy
2017-03-15,2017-03,Landsat,100.0,cloudy
2017-03-15,2017-03,Landsat,100.0,cloudy
2017-03-15,2017-03,Landsat,100.0,cloudy
2017-03-15,2017-03,Sentinel-2,89.0,cloudy
2017-03-15,2017-03,Sentinel-2,80.0,cloudy
2017-03-17,2017-03,Landsat,100.0,cloudy
2017-03-17,2017-03,Landsat,100.0,cloudy
2017-03-17,2017-03,Landsat,100.0,cloudy
2017-03-17,2017-03,Landsat,100.0,cloudy
2017-03-17,2017-03,Landsat,100.0,cloudy
2017-03-17,2017-03,Landsat,100.0,cloudy
2017-03-17,2017-03,Landsat,100.0,cloudy
2017-03-17,2017-03,Landsat,84.0,cloudy
2017-03-17,2017-03,Landsat,98.0,cloudy
2017-03-17,2017-03,Landsat,100.0,cloudy
2017-03-17,2017-03,Landsat,10.0,partial_cloud
2017-03-17,2017-03,Landsat,87.0,cloudy
2017-03-17,2017-03,Landsat,100.0,cloudy
2017-03-17,2017-03,Landsat,42.0,partial_cloud
2017-03-17,2017-03,Landsat,4.0,partial_cloud
2017-03-17,2017-03,Sentinel-2,100.0,cloudy
2017-03-18,2017-03,Sentinel-2,67.0,cloudy
2017-03-18,2017-03,Sentinel-2,41.0,partial_cloud
2017-03-18,2017-03,Sentinel-2,18.0,partial_cloud
2017-03-18,2017-03,Sentinel-2,23.0,partial_cloud
2017-03-19,2017-03,Landsat,100.0,cloudy
2017-03-19,2017-03,Landsat,100.0,cloudy
2017-03-19,2017-03,Landsat,100.0,cloudy
2017-03-19,2017-03,Landsat,100.0,cloudy
2017-03-19,2017-03,Landsat,100.0,cloudy
2017-03-19,2017-03,Landsat,100.0,cloudy
2017-03-19,2017-03,Sentinel-2,99.0,cloudy
2017-03-19,2017-03,Sentinel-2,97.0,cloudy
2017-03-21,2017-03,Sentinel-2,98.0,cloudy
2017-03-21,2017-03,Sentinel-2,97.0,cloudy
2017-03-21,2017-03,Sentinel-2,95.0,cloudy
2017-03-21,2017-03,Sentinel-2,48.0,partial_cloud
2017-03-22,2017-03,Landsat,100.0,cloudy
2017-03-24,2017-03,Landsat,97.0,cloudy
2017-03-24,2017-03,Landsat,100.0,cloudy
2017-03-24,2017-03,Landsat,100.0,cloudy
2017-03-24,2017-03,Landsat,96.0,cloudy
2017-03-24,2017-03,Landsat,100.0,cloudy
2017-03-24,2017-03,Landsat,100.0,cloudy
2017-03-24,2017-03,Landsat,100.0,cloudy
2017-03-24,2017-03,Landsat,98.0,cloudy
2017-03-24,2017-03,Landsat,100.0,cloudy
2017-03-24,2017-03,Landsat,100.0,cloudy
2017-03-24,2017-03,Landsat,100.0,cloudy
2017-03-24,2017-03,Landsat,100.0,cloudy
2017-03-24,2017-03,Landsat,100.0,cloudy
2017-03-24,2017-03,Landsat,100.0,cloudy
2017-03-24,2017-03,Landsat,96.0,cloudy
2017-03-24,2017-03,Landsat,100.0,cloudy
2017-03-24,2017-03,Landsat,100.0,cloudy
2017-03-24,2017-03,Landsat,99.0,cloudy
2017-03-24,2017-03,Landsat,100.0,cloudy
2017-03-24,2017-03,Landsat,100.0,cloudy
2017-03-24,2017-03,Sentinel-2,95.0,cloudy
2017-03-24,2017-03,Sentinel-2,100.0,cloudy
2017-03-24,2017-03,Sentinel-2,99.0,cloudy
2017-03-24,2017-03,Sentinel-2,99.0,cloudy
2017-03-24,2017-03,Sentinel-2,99.0,cloudy
2017-03-24,2017-03,Sentinel-2,93.0,cloudy
2017-03-24,2017-03,Sentinel-2,91.0,cloudy
2017-03-25,2017-03,Sentinel-2,7.0,partial_cloud
2017-03-25,2017-03,Sentinel-2,10.0,partial_cloud
2017-03-25,2017-03,Sentinel-2,1.0,partial_cloud
2017-03-25,2017-03,Sentinel-2,2.0,partial_cloud
2017-03-25,2017-03,Sentinel-2,0.0,cloud_free
2017-03-25,2017-03,Sentinel-2,61.0,cloudy
2017-03-25,2017-03,Sentinel-2,41.0,partial_cloud
2017-03-25,2017-03,Sentinel-2,89.0,cloudy
2017-03-25,2017-03,Sentinel-2,24.0,partial_cloud
2017-03-25,2017-03,Sentinel-2,50.0,cloudy
2017-03-25,2017-03,Sentinel-2,35.0,partial_cloud
2017-03-25,2017-03,Sentinel-2,54.0,cloudy
2017-03-26,2017-03,Landsat,100.0,cloudy
2017-03-26,2017-03,Landsat,100.0,cloudy
2017-03-26,2017-03,Sentinel-2,98.0,cloudy
2017-03-26,2017-03,Sentinel-2,97.0,cloudy
2017-03-26,2017-03,Sentinel-2,97.0,cloudy
2017-03-30,2017-03,Sentinel-2,93.0,cloudy
2017-03-30,2017-03,Sentinel-2,80.0,cloudy
2017-03-31,2017-03,Sentinel-2,0.0,cloud_free
2017-03-31,2017-03,Sentinel-2,0.0,cloud_free
2017-03-31,2017-03,Sentinel-2,0.0,cloud_free
2017-03-31,2017-03,Sentinel-2,1.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,0.0,cloud_free
2017-03-31,2017-03,Sentinel-2,0.0,cloud_free
2017-03-31,2017-03,Sentinel-2,1.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,3.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,1.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,4.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,1.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,8.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,20.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,45.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,60.0,cloudy
2017-03-31,2017-03,Sentinel-2,10.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,18.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,36.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,15.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,4.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,34.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,84.0,cloudy
2017-03-31,2017-03,Sentinel-2,79.0,cloudy
2017-03-31,2017-03,Sentinel-2,100.0,cloudy
2017-03-31,2017-03,Sentinel-2,10.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,18.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,34.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,79.0,cloudy
2017-03-31,2017-03,Sentinel-2,100.0,cloudy
2017-03-31,2017-03,Landsat,100.0,cloudy
2017-03-31,2017-03,Landsat,100.0,cloudy
2017-03-31,2017-03,Landsat,100.0,cloudy
2017-03-31,2017-03,Landsat,100.0,cloudy
2017-03-31,2017-03,Landsat,100.0,cloudy
2017-03-31,2017-03,Landsat,100.0,cloudy
2017-03-31,2017-03,Landsat,93.0,cloudy
2017-03-31,2017-03,Landsat,99.0,cloudy
2017-03-31,2017-03,Landsat,68.0,cloudy
2017-03-31,2017-03,Sentinel-2,14.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,21.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,2.0,partial_cloud
2017-03-31,2017-03,Sentinel-2,0.0,cloud_free
2017-03-31,2017-03,Sentinel-2,0.0,cloud_free
2017-03-31,2017-03,Sentinel-2,0.0,cloud_free
2017-04-01,2017-04,Sentinel-2,14.0,partial_cloud
2017-04-01,2017-04,Sentinel-2,15.0,partial_cloud
2017-04-02,2017-04,Landsat,70.0,cloudy
2017-04-02,2017-04,Landsat,68.0,cloudy
2017-04-02,2017-04,Landsat,82.0,cloudy
2017-04-02,2017-04,Landsat,97.0,cloudy
2017-04-02,2017-04,Landsat,35.0,partial_cloud
2017-04-02,2017-04,Landsat,32.0,partial_cloud
2017-04-02,2017-04,Landsat,95.0,cloudy
2017-04-02,2017-04,Landsat,95.0,cloudy
2017-04-02,2017-04,Landsat,61.0,cloudy
2017-04-02,2017-04,Landsat,76.0,cloudy
2017-04-02,2017-04,Landsat,12.0,partial_cloud
2017-04-02,2017-04,Landsat,15.0,partial_cloud
2017-04-02,2017-04,Landsat,96.0,cloudy
2017-04-02,2017-04,Landsat,38.0,partial_cloud
2017-04-02,2017-04,Landsat,5.0,partial_cloud
2017-04-02,2017-04,Landsat,29.0,partial_cloud
2017-04-02,2017-04,Landsat,82.0,cloudy
2017-04-02,2017-04,Landsat,3.0,partial_cloud
2017-04-02,2017-04,Landsat,20.0,partial_cloud
2017-04-02,2017-04,Landsat,6.0,partial_cloud
2017-04-02,2017-04,Landsat,22.0,partial_cloud
2017-04-02,2017-04,Landsat,4.0,partial_cloud
2017-04-02,2017-04,Landsat,3.0,partial_cloud
2017-04-02,2017-04,Landsat,0.0,cloud_free
2017-04-02,2017-04,Landsat,3.0,partial_cloud
2017-04-02,2017-04,Landsat,3.0,partial_cloud
2017-04-02,2017-04,Landsat,4.0,partial_cloud
2017-04-02,2017-04,Landsat,6.0,partial_cloud
2017-04-02,2017-04,Landsat,18.0,partial_cloud
2017-04-04,2017-04,Sentinel-2,2.0,partial_cloud
2017-04-04,2017-04,Landsat,90.0,cloudy
2017-04-04,2017-04,Landsat,81.0,cloudy
2017-04-04,2017-04,Landsat,69.0,cloudy
2017-04-04,2017-04,Landsat,72.0,cloudy
2017-04-04,2017-04,Landsat,70.0,cloudy
2017-04-04,2017-04,Landsat,71.0,cloudy
2017-04-04,2017-04,Landsat,30.0,partial_cloud
2017-04-04,2017-04,Landsat,73.0,cloudy
2017-04-04,2017-04,Landsat,81.0,cloudy
2017-04-04,2017-04,Sentinel-2,46.0,partial_cloud
2017-04-04,2017-04,Sentinel-2,68.0,cloudy
2017-04-05,2017-04,Sentinel-2,35.0,partial_cloud
2017-04-05,2017-04,Sentinel-2,57.0,cloudy
2017-04-05,2017-04,Sentinel-2,33.0,partial_cloud
2017-04-05,2017-04,Sentinel-2,55.0,cloudy
2017-04-06,2017-04,Sentinel-2,94.0,cloudy
2017-04-06,2017-04,Sentinel-2,99.0,cloudy
2017-04-06,2017-04,Sentinel-2,98.0,cloudy
2017-04-07,2017-04,Sentinel-2,6.0,partial_cloud
2017-04-07,2017-04,Sentinel-2,2.0,partial_cloud
2017-04-07,2017-04,Sentinel-2,1.0,partial_cloud
2017-04-07,2017-04,Sentinel-2,11.0,partial_cloud
2017-04-07,2017-04,Sentinel-2,75.0,cloudy
2017-04-07,2017-04,Sentinel-2,37.0,partial_cloud
2017-04-08,2017-04,Sentinel-2,75.0,cloudy
2017-04-09,2017-04,Landsat,78.0,cloudy
2017-04-09,2017-04,Landsat,88.0,cloudy
2017-04-09,2017-04,Landsat,79.0,cloudy
2017-04-09,2017-04,Landsat,92.0,cloudy
2017-04-09,2017-04,Landsat,77.0,cloudy
2017-04-09,2017-04,Landsat,45.0,partial_cloud
2017-04-09,2017-04,Landsat,94.0,cloudy
2017-04-09,2017-04,Landsat,98.0,cloudy
2017-04-09,2017-04,Landsat,100.0,cloudy
2017-04-09,2017-04,Landsat,99.0,cloudy
2017-04-09,2017-04,Landsat,95.0,cloudy
2017-04-09,2017-04,Landsat,100.0,cloudy
2017-04-09,2017-04,Landsat,98.0,cloudy
2017-04-09,2017-04,Landsat,100.0,cloudy
2017-04-09,2017-04,Landsat,100.0,cloudy
2017-04-09,2017-04,Landsat,76.0,cloudy
2017-04-09,2017-04,Landsat,73.0,cloudy
2017-04-09,2017-04,Landsat,99.0,cloudy
2017-04-09,2017-04,Landsat,94.0,cloudy
2017-04-09,2017-04,Landsat,84.0,cloudy
2017-04-09,2017-04,Landsat,67.0,cloudy
2017-04-09,2017-04,Landsat,100.0,cloudy
2017-04-10,2017-04,Sentinel-2,57.0,cloudy
2017-04-10,2017-04,Sentinel-2,53.0,cloudy
2017-04-10,2017-04,Sentinel-2,41.0,partial_cloud
2017-04-10,2017-04,Sentinel-2,50.0,cloudy
2017-04-10,2017-04,Sentinel-2,55.0,cloudy
2017-04-10,2017-04,Sentinel-2,63.0,cloudy
2017-04-10,2017-04,Sentinel-2,46.0,partial_cloud
2017-04-10,2017-04,Sentinel-2,77.0,cloudy
2017-04-10,2017-04,Sentinel-2,44.0,partial_cloud
2017-04-10,2017-04,Sentinel-2,64.0,cloudy
2017-04-11,2017-04,Landsat,64.0,cloudy
2017-04-11,2017-04,Landsat,16.0,partial_cloud
2017-04-11,2017-04,Landsat,57.0,cloudy
2017-04-11,2017-04,Landsat,26.0,partial_cloud
2017-04-11,2017-04,Landsat,79.0,cloudy
2017-04-11,2017-04,Landsat,100.0,cloudy
2017-04-11,2017-04,Landsat,65.0,cloudy
2017-04-11,2017-04,Landsat,100.0,cloudy
2017-04-11,2017-04,Landsat,100.0,cloudy
2017-04-13,2017-04,Sentinel-2,93.0,cloudy
2017-04-13,2017-04,Sentinel-2,80.0,cloudy
2017-04-13,2017-04,Sentinel-2,76.0,cloudy
2017-04-13,2017-04,Sentinel-2,89.0,cloudy
2017-04-13,2017-04,Sentinel-2,95.0,cloudy
2017-04-13,2017-04,Sentinel-2,100.0,cloudy
2017-04-13,2017-04,Sentinel-2,85.0,cloudy
2017-04-13,2017-04,Sentinel-2,70.0,cloudy
2017-04-13,2017-04,Sentinel-2,44.0,partial_cloud
2017-04-13,2017-04,Sentinel-2,62.0,cloudy
2017-04-13,2017-04,Sentinel-2,87.0,cloudy
2017-04-13,2017-04,Sentinel-2,60.0,cloudy
2017-04-13,2017-04,Sentinel-2,97.0,cloudy
2017-04-14,2017-04,Sentinel-2,11.0,partial_cloud
2017-04-14,2017-04,Sentinel-2,23.0,partial_cloud
2017-04-14,2017-04,Sentinel-2,75.0,cloudy
2017-04-15,2017-04,Sentinel-2,82.0,cloudy
2017-04-15,2017-04,Sentinel-2,67.0,cloudy
2017-04-15,2017-04,Sentinel-2,89.0,cloudy
2017-04-15,2017-04,Sentinel-2,76.0,cloudy
2017-04-16,2017-04,Landsat,91.0,cloudy
2017-04-16,2017-04,Landsat,92.0,cloudy
2017-04-16,2017-04,Landsat,87.0,cloudy
2017-04-16,2017-04,Landsat,77.0,cloudy
2017-04-16,2017-04,Landsat,84.0,cloudy
2017-04-16,2017-04,Landsat,71.0,cloudy
2017-04-16,2017-04,Landsat,99.0,cloudy
2017-04-16,2017-04,Landsat,98.0,cloudy
2017-04-16,2017-04,Landsat,100.0,cloudy
2017-04-18,2017-04,Landsat,85.0,cloudy
2017-04-18,2017-04,Landsat,86.0,cloudy
2017-04-18,2017-04,Landsat,99.0,cloudy
2017-04-18,2017-04,Landsat,99.0,cloudy
2017-04-18,2017-04,Landsat,82.0,cloudy
2017-04-18,2017-04,Landsat,83.0,cloudy
2017-04-18,2017-04,Landsat,98.0,cloudy
2017-04-18,2017-04,Landsat,100.0,cloudy
2017-04-18,2017-04,Landsat,72.0,cloudy
2017-04-18,2017-04,Landsat,91.0,cloudy
2017-04-18,2017-04,Landsat,51.0,cloudy
2017-04-18,2017-04,Landsat,76.0,cloudy
2017-04-18,2017-04,Landsat,86.0,cloudy
2017-04-18,2017-04,Landsat,82.0,cloudy
2017-04-18,2017-04,Landsat,68.0,cloudy
2017-04-18,2017-04,Landsat,83.0,cloudy
2017-04-18,2017-04,Landsat,92.0,cloudy
2017-04-18,2017-04,Landsat,74.0,cloudy
2017-04-18,2017-04,Landsat,72.0,cloudy
2017-04-18,2017-04,Landsat,71.0,cloudy
2017-04-18,2017-04,Landsat,76.0,cloudy
2017-04-18,2017-04,Landsat,65.0,cloudy
2017-04-18,2017-04,Landsat,75.0,cloudy
2017-04-18,2017-04,Landsat,65.0,cloudy
2017-04-18,2017-04,Landsat,81.0,cloudy
2017-04-18,2017-04,Landsat,71.0,cloudy
2017-04-18,2017-04,Landsat,76.0,cloudy
2017-04-18,2017-04,Landsat,66.0,cloudy
2017-04-18,2017-04,Landsat,91.0,cloudy
2017-04-18,2017-04,Sentinel-2,98.0,cloudy
2017-04-20,2017-04,Sentinel-2,3.0,partial_cloud
2017-04-20,2017-04,Landsat,78.0,cloudy
2017-04-20,2017-04,Landsat,69.0,cloudy
2017-04-20,2017-04,Landsat,77.0,cloudy
2017-04-20,2017-04,Landsat,75.0,cloudy
2017-04-20,2017-04,Landsat,77.0,cloudy
2017-04-20,2017-04,Landsat,75.0,cloudy
2017-04-20,2017-04,Landsat,86.0,cloudy
2017-04-20,2017-04,Landsat,80.0,cloudy
2017-04-20,2017-04,Landsat,81.0,cloudy
2017-04-20,2017-04,Sentinel-2,53.0,cloudy
2017-04-20,2017-04,Sentinel-2,22.0,partial_cloud
2017-04-20,2017-04,Sentinel-2,54.0,cloudy
2017-04-20,2017-04,Sentinel-2,63.0,cloudy
2017-04-20,2017-04,Sentinel-2,60.0,cloudy
2017-04-20,2017-04,Sentinel-2,65.0,cloudy
2017-04-20,2017-04,Sentinel-2,62.0,cloudy
2017-04-20,2017-04,Sentinel-2,64.0,cloudy
2017-04-20,2017-04,Sentinel-2,67.0,cloudy
2017-04-20,2017-04,Sentinel-2,80.0,cloudy
2017-04-20,2017-04,Sentinel-2,82.0,cloudy
2017-04-20,2017-04,Sentinel-2,81.0,cloudy
2017-04-20,2017-04,Sentinel-2,66.0,cloudy
2017-04-20,2017-04,Sentinel-2,50.0,cloudy
2017-04-20,2017-04,Sentinel-2,28.0,partial_cloud
2017-04-20,2017-04,Sentinel-2,75.0,cloudy
2017-04-20,2017-04,Sentinel-2,73.0,cloudy
2017-04-20,2017-04,Sentinel-2,73.0,cloudy
2017-04-20,2017-04,Sentinel-2,76.0,cloudy
2017-04-20,2017-04,Sentinel-2,41.0,partial_cloud
2017-04-20,2017-04,Sentinel-2,21.0,partial_cloud
2017-04-20,2017-04,Sentinel-2,62.0,cloudy
2017-04-20,2017-04,Sentinel-2,76.0,cloudy
2017-04-20,2017-04,Sentinel-2,74.0,cloudy
2017-04-20,2017-04,Sentinel-2,73.0,cloudy
2017-04-20,2017-04,Sentinel-2,85.0,cloudy
2017-04-20,2017-04,Sentinel-2,0.0,cloud_free
2017-04-20,2017-04,Sentinel-2,0.0,cloud_free
2017-04-20,2017-04,Sentinel-2,0.0,cloud_free
2017-04-21,2017-04,Sentinel-2,30.0,partial_cloud
2017-04-21,2017-04,Sentinel-2,28.0,partial_cloud
2017-04-23,2017-04,Landsat,100.0,cloudy
2017-04-25,2017-04,Landsat,92.0,cloudy
2017-04-25,2017-04,Landsat,93.0,cloudy
2017-04-25,2017-04,Landsat,93.0,cloudy
2017-04-25,2017-04,Landsat,98.0,cloudy
2017-04-25,2017-04,Landsat,76.0,cloudy
2017-04-25,2017-04,Landsat,63.0,cloudy
2017-04-25,2017-04,Landsat,100.0,cloudy
2017-04-25,2017-04,Landsat,100.0,cloudy
2017-04-25,2017-04,Landsat,100.0,cloudy
2017-04-25,2017-04,Landsat,100.0,cloudy
2017-04-25,2017-04,Landsat,100.0,cloudy
2017-04-25,2017-04,Landsat,100.0,cloudy
2017-04-26,2017-04,Sentinel-2,99.0,cloudy
2017-04-26,2017-04,Sentinel-2,73.0,cloudy
2017-04-26,2017-04,Sentinel-2,99.0,cloudy
2017-04-26,2017-04,Sentinel-2,95.0,cloudy
2017-04-26,2017-04,Sentinel-2,76.0,cloudy
2017-04-26,2017-04,Sentinel-2,100.0,cloudy
2017-04-26,2017-04,Sentinel-2,99.0,cloudy
2017-04-26,2017-04,Sentinel-2,71.0,cloudy
2017-04-26,2017-04,Sentinel-2,86.0,cloudy
2017-04-26,2017-04,Sentinel-2,84.0,cloudy
2017-04-26,2017-04,Sentinel-2,90.0,cloudy
2017-04-27,2017-04,Sentinel-2,20.0,partial_cloud
2017-04-27,2017-04,Sentinel-2,22.0,partial_cloud
2017-04-27,2017-04,Landsat,28.0,partial_cloud
2017-04-27,2017-04,Landsat,99.0,cloudy
2017-04-27,2017-04,Landsat,100.0,cloudy
2017-04-27,2017-04,Landsat,72.0,cloudy
2017-04-27,2017-04,Landsat,33.0,partial_cloud
2017-04-27,2017-04,Landsat,55.0,cloudy
2017-04-27,2017-04,Landsat,85.0,cloudy
2017-04-27,2017-04,Landsat,91.0,cloudy
2017-04-27,2017-04,Landsat,93.0,cloudy
2017-04-27,2017-04,Landsat,95.0,cloudy
2017-04-27,2017-04,Landsat,93.0,cloudy
2017-04-27,2017-04,Landsat,79.0,cloudy
2017-04-27,2017-04,Landsat,63.0,cloudy
2017-04-27,2017-04,Landsat,84.0,cloudy
2017-04-27,2017-04,Landsat,30.0,partial_cloud
2017-04-27,2017-04,Landsat,74.0,cloudy
2017-04-27,2017-04,Landsat,13.0,partial_cloud
2017-04-27,2017-04,Landsat,14.0,partial_cloud
2017-04-27,2017-04,Landsat,43.0,partial_cloud
2017-04-27,2017-04,Landsat,60.0,cloudy
2017-04-27,2017-04,Landsat,90.0,cloudy
2017-04-27,2017-04,Landsat,84.0,cloudy
2017-04-27,2017-04,Landsat,84.0,cloudy
2017-04-28,2017-04,Sentinel-2,99.0,cloudy
2017-04-30,2017-04,Sentinel-2,13.0,partial_cloud
2017-04-30,2017-04,Sentinel-2,12.0,partial_cloud
2017-04-30,2017-04,Sentinel-2,28.0,partial_cloud
2017-04-30,2017-04,Sentinel-2,39.0,partial_cloud
2017-04-30,2017-04,Sentinel-2,52.0,cloudy
2017-04-30,2017-04,Sentinel-2,65.0,cloudy
2017-04-30,2017-04,Sentinel-2,54.0,cloudy
2017-04-30,2017-04,Sentinel-2,37.0,partial_cloud
2017-04-30,2017-04,Sentinel-2,22.0,partial_cloud
2017-04-30,2017-04,Sentinel-2,71.0,cloudy
2017-04-30,2017-04,Sentinel-2,32.0,partial_cloud
2017-04-30,2017-04,Sentinel-2,15.0,partial_cloud
2017-04-30,2017-04,Sentinel-2,12.0,partial_cloud
2017-04-30,2017-04,Sentinel-2,70.0,cloudy
2017-05-02,2017-05,Landsat,20.0,partial_cloud
2017-05-02,2017-05,Landsat,9.0,partial_cloud
2017-05-02,2017-05,Landsat,99.0,cloudy
2017-05-02,2017-05,Landsat,65.0,cloudy
2017-05-02,2017-05,Landsat,68.0,cloudy
2017-05-02,2017-05,Landsat,100.0,cloudy
2017-05-02,2017-05,Landsat,100.0,cloudy
2017-05-02,2017-05,Landsat,98.0,cloudy
2017-05-03,2017-05,Sentinel-2,0.0,cloud_free
2017-05-03,2017-05,Sentinel-2,8.0,partial_cloud
2017-05-03,2017-05,Sentinel-2,16.0,partial_cloud
2017-05-03,2017-05,Sentinel-2,0.0,cloud_free
2017-05-03,2017-05,Sentinel-2,0.0,cloud_free
2017-05-03,2017-05,Sentinel-2,3.0,partial_cloud
2017-05-03,2017-05,Sentinel-2,6.0,partial_cloud
2017-05-03,2017-05,Sentinel-2,7.0,partial_cloud
